id_interno;numero_proyecto;extracto;Fecha;Año;Estado;Proyecto;Expediente Electrónico;TEXTO ORIGINAL;Autores
4211;Proyecto N° 484;SOLICITAR AL P. E. P., INFORME CON EL FIN DE PONERNOS EN CONOCIMIENTO ACERCA DEL ESTADO ACTUAL DE LAS OBRAS DE REPARACION, RECUPERACION Y EMPRESA A CARGO DE LA MISMA, DEL ESTADIO BICENTENARIO CONSTRUIDO DE MANERA DEFECTUOSA Y EL CUAL QUEDO EN DESUSO EN MENOS DE 2 AÑOS DE SU INAUGURACION .;2020-08-11;2020;ARCHIVADO;Resolución;;;
4212;Proyecto N° 485;QUE EL PODER EJECUTIVO PROVINCIAL DESTINE LA PARTIDA DE DINERO NECESARIA PARA LA EJECUCION DEL NUEVO HOGAR DE ANCIANOS DE TINOGASTA.;2020-08-11;2020;ARCHIVADO;Ley Provincial;;;
4213;Proyecto N° 486;REGISTRO PROVINCIAL UNICO Y OBLIGATORIO DE CUIDADORES DOMICILIARIOS.;2020-08-11;2020;ARCHIVADO;Ley Provincial;;;
4214;Proyecto N° 487;SOLICITAR AL MINISTERIO DE SALUD DE LA PROVINCIA, LA REALIZACION DE UN RELEVAMIENTO, ESTUDIO TECNICO Y FINANCIERO PREVIO, A LOS FINES DE LA POSTERIOR CONSTRUCCION DE UNA POSTA SANITARIA EN LA LOCALIDAD DE HUMAYA, DPTO. AMBATO.;2020-08-11;2020;ARCHIVADO;Resolución;;;
4215;Proyecto N° 488;DECLARESE DE INTERES PARLAMENTARIO EL ACUERDO MARCO DE COOPERACION ENTRE LA CORTE INTERAMERICANA DE DERECHOS HUMANOS Y LA FACULTAD DE DERECHO DE LA UNIVERSIDAD NACIONAL DE CATAMARCA.;2020-08-12;2020;ARCHIVADO;Declaración;;;
4216;Proyecto N° 489;EXPRESASE EL MAS ENERGICO REPUDIO CONTRA EL ACCIONAR, VIOLENTO Y DISCRIMINATORIO LLEVADO A CABO POR LOS EDILES DEL CONCEJO DELIBERANTE DE SANTA MARIA EN CONTRA DE LA REFERENTE DE ASDA DEL DICHO DEPARTAMENTO, MARIANA CHAILE  .;2020-08-12;2020;ARCHIVADO;Declaración;;;
4217;Proyecto N° 490;ESTABLECECE LA SEMANA DE LAS JUVENTUDES DEL 05 AL 12 DE AGOSTO DE CADA AÑO, EN EL AMBITO DE LA PROVINCIA DE CATAMARCA.;2020-08-12;2020;ARCHIVADO;Ley Provincial;;;
4218;Proyecto N° 491;DECLARAR DE INTERES PROVINCIAL EL DIA 12 DE AGOSTO COMO EL DIA INTERNACIONAL DE LA JUVENTUD.;2020-08-12;2020;ARCHIVADO;Declaración;;;
4219;Proyecto N° 492;SOLICITAR AL GOBERNADOR DE LA PROVINCIA, LIC. RAUL JALIL, INFORME SOBRE LOS TERMINOS Y CONDICIONES DEL ACUERDO CON LA EMPRESA CONSTRUCTORA CAPDEVILLA S.A, COMO ASI TAMBIEN, LAS ETAPAS, MONTOS, Y ACCIONES ESPECIFICAS A LLEVAR ADELANTE, EN LA REFACCION DEL ESTADIO BICENTENARIO.;2020-08-12;2020;ARCHIVADO;Resolución;;;
4220;Proyecto N° 493;SOLICITAR AL P. E. P. QUE A TRAVES DE LA ASESORIA GENERAL DE GOBIERNO, LA FISCALIA DE ESTADO Y EL MINISTERIO DE INFRAESTRUCTURA Y OBRAS CIVILES INFORMEN SOBRE LOS MONTOS INVERTIDOS EN LA REFACCION DEL ESTADIO BICENTENARIO Y EL CONVENIO CELEBRADO CON CAPDEVILLA EMPRESA CONSTRUCTORA S.A.;2020-08-12;2020;ARCHIVADO;Resolución;;;
4221;Proyecto N° 494;SOLICITAR INFORME A LA TESORERIA GENERAL DE LA PROVINCIA RESPECTO A LAS INVERSIONES SOBRE LOS EXCEDENTES DE LAS CUENTAS OFICIALES PUBLICADOS EN EL BOLETIN OFICIAL. SI EFECTIVAMENTE REALIZO DICHAS INVERSIONES, PRECISAR CON QUE ENTIDADES FINANCIERAS, EL MODO DE SELECCION, RENTABILIDAD ESPERADA Y PLAZOS.;2020-08-12;2020;ARCHIVADO;Resolución;;;
4222;Proyecto N° 495;SOLICITAR AL MINISTERIO DE EDUCACION Y A SUS RESPECTIVAS DIRECCIONES LOS INFORMES ELEVADOS POR LOS EQUIPOS DE CONDUCCION DE CADA UNIDAD EDUCATIVA A FIN DE CONSTATAR EL ESTADO DE INFRAESTRUCTURA DE LOS EDIFICIOS ESCOLARES (ENTIENDASE SANITARIOS, PROVISION DE AGUA, ELECTRICIDAD) PARA EL REGRESO A CLASES PRESENCIALES Y SU PLAZO DE EJECUCION.;2020-08-12;2020;ARCHIVADO;Resolución;;;
4223;Proyecto N° 496;FACULTASE AL PODER EJECUTIVO A CONSTITUIR DERECHOS DE SUPERFICIE SOBRE INMUEBLES DE DOMINIO PRIVADO DEL ESTADO A FAVOR DE PERSONAS HUMANAS O JURIDICAS DE ACUERDO A LO PREVISTO EN EL CODIGO CIVIL Y COMERCIAL DE LA NACION.;2020-08-12;2020;ARCHIVADO;Ley Provincial;;;
4224;Proyecto N° 497;DECLARASE  SUJETOS A SERVIDUMBRE ADMINISTRATIVA DE PASO TODOS AQUELLOS INMUEBLES DEL DOMINIO PRIVADO POR LOS QUE SEA NECESARIO TRANSITAR PARA ACCEDER A LOS INMUEBLES DEL DOMINIO PUBLICO DE USO COMUN DECLARADOS DE INTERES TURISTICO POR SU VALOR PAISAJISTICO, DEPORTIVO, HISTORICO, CIENTIFICO, CULTURAL O AMBIENTAL, SEAN SUSCEPTIBLES DE APROVECHAMIENTO TURISTICO.;2020-08-12;2020;ARCHIVADO;Ley Provincial;;;
4225;Proyecto N° 498;DECLARASE DE INTERES PARLAMENTARIO EL 100° ANIVERSARIO DE RADIO NACIONAL.;2020-08-12;2020;ARCHIVADO;Declaración;;;
4226;Proyecto N° 499;DECLARASE EL MAS ENERGICO REPUDIO DE ESTA CAMARA DE DIPUTADOS A LA VIOLENCIA Y DISCRIMINACION SUFRIDA POR LAS EDILES LORENA MONROY Y SOLEDAD CONDORI  Y LA REPRESENTANTE DE ASDA MARIANA CHAILE, EN LA SESION ORDINARIA DEL CONCEJO DELIBERANTE DE SANTA MARIA .;2020-08-14;2020;ARCHIVADO;Declaración;;;
4227;Proyecto N° 500;"DECLARASE DE INTERES PARLAMENTARIO EL CICLO #CONECTADAS,  COMO UN APORTE IMPORTANTE PARA LA VISUALIZACION DE LA MUJER Y LA DIVERSIDAD A TRAVES DEL TRABAJO DEL OBSERVATORIO DE GENERO.";2020-08-18;2020;ARCHIVADO;Declaración;;;
4228;Proyecto N° 501;DECLARASE EL MAS ENERGICO REPUDIO A LA IMPLEMENTACION DE FORMAS VIOLENTAS, INTIMIDANTES E INADECUADAS EN EL EJERCICIO DEL DERECHO DE PROTESTA.;2020-08-18;2020;ARCHIVADO;Declaración;;;
4229;Proyecto N° 502;DECLARASE EL BENEPLACITO  A LA PRODUCCION EN EL PAIS DE LA VACUNA CONTRA EL SARSCOV2. POR LOS LABORATORIOS ASTRAZENECA, MABXIENCE, LA UNIVERSIDAD DE OXFORD Y LA FUNDACION SLIM.;2020-08-18;2020;ARCHIVADO;Declaración;;;
4230;Proyecto N° 503;DECLARASE DE INTERES PARLAMENTARIO Y EDUCATIVO LA PRESENTACION DEL LIBRO ESTADO DE SITUACION DE LA INVESTIGACION EN LOS INSTITUTOS DE EDUCACION SUPERIOR DE LA PROVINCIA DE CATAMARCA.;2020-08-18;2020;ARCHIVADO;Declaración;;;
4231;Proyecto N° 504;DECLARASE DE INTERES PARLAMENTARIO, CULTURAL Y TURISTICO EL PROYECTO DE REVALORIZACION DEL SITIO ARQUEOLOGICO LA SILLETA, UBICADO EN LA LOCALIDAD DE LAS JUNTAS PERTENECIENTE AL DEPARTAMENTO AMBATO, REALIZADO POR EL GRUPO DE ESTUDIOS ARQUEOLOGICOS (GEA).;2020-08-18;2020;ARCHIVADO;Declaración;;;
4232;Proyecto N° 505;EXPRESAR EL BENEPLACITO ANTE EL NUEVO METODO PARA DETECTAR EL VIRUS COVID 19.;2020-08-18;2020;ARCHIVADO;Declaración;;;
4233;Proyecto N° 506;DECLARESE EL BENEPLACITO POR LA INICIATIVA DEL MINISTERIO DE DESARROLLO SOCIAL DE LA NACION DE RENOMBRAR EL DIA DEL NIÑO COMO DIA DE LA INFANCIA.;2020-08-18;2020;ARCHIVADO;Declaración;;;
4234;Proyecto N° 507;ADHIERASE LA PROVINCIA DE CATAMARCA A LA LEY NACIONAL N° 27.552 SOBRE LA LUCHA CONTRA LA ENFERMEDAD DE FIBROSIS QUISTICA DE PANCREAS O MUCOVISCIDOSIS.;2020-08-18;2020;ARCHIVADO;Ley Provincial;;;
4235;Proyecto N° 508;PROMOCION DE GRANJAS INTEGRALES AUTOSUFICIENTES.;2020-08-18;2020;ARCHIVADO;Ley Provincial;;;
4236;Proyecto N° 509;ESTABLECER LA JORNADA EDUCACION EN Y PARA LA DIVERSIDAD SEXUAL Y DE GENERO  EN LOS NIVELES SECUNDARIO Y TERCIARIO DE LOS ESTABLECIMIENTOS EDUCATIVOS DE LA PROVINCIA.;2020-08-18;2020;ARCHIVADO;Ley Provincial;;;
4237;Proyecto N° 510;DECLARAR INTERES PARLAMENTARIO LA MARCHA AUTO CONVOCADA DE LOS CIUDADANOS ARGENTINOS  DENOMINADA 17.;2020-08-18;2020;ARCHIVADO;Declaración;;;
4238;Proyecto N° 511;SOLICITAR AL P.E.P., A TRAVES DEL MINISTERIO DE INVERSION Y DESARROLLO, INFORMEN SOBRE CONVENIOS, CONTRATOS, ANTECEDENTES ADMINISTRATIVOS Y ECONEMICOSFINANCIEROS ENTRE LA EMPRESA AICAT S.E, LA MUNICIPALIDAD DE CHUMBICHA Y LA EMPRESA PRO21 S.A..;2020-08-18;2020;ARCHIVADO;Resolución;;;
4239;Proyecto N° 512;INTERVENIR EL DEPARTAMENTO EJECUTIVO MUNICIPAL DE LA MUNICIPALIDAD DE PUERTA DE CORRAL QUEMADO, DEPARTAMENTO BELEN, CONFORME ARTICULO 254 DE LA CONSTITUCION PROVINCIAL Y ARTICULO 60 DEL DECRETOLEY N. 4640 LEY ORGANICA MUNICIPAL Y REGIMEN COMUNAL.;2020-08-18;2020;ARCHIVADO;Ley Provincial;;;
4240;Proyecto N° 513;DECLARAR DE INTERES PARLAMENTARIO A LA CONVOCATORIA PARA PARTICIPAR DE LA FERIA DE DISEÑO, A CELEBRARSE EN LA CASA DE LA CULTURA LOS DIAS 22 Y 23 DE  AGOSTO DEL CORRIENTE AÑO.;2020-08-19;2020;ARCHIVADO;Declaración;;;
4241;Proyecto N° 514;INSTITUYASE EL 12 DE AGOSTO DE CADA AÑO EN LA PROVINCIA DE CATAMARCA, COMO EL DIA DE LA VISIBILIDAD DE LOS DERECHOS DE LAS PERSONAS CON VIH, EN CONMEMORACION DEL NACIMIENTO DE ROBERTO JAUREGUI, ACTIVISTA, PERIODISTA Y MILITANTE POR LOS DERECHOS HUMANOS.;2020-08-19;2020;ARCHIVADO;Ley Provincial;;;
4242;Proyecto N° 515;EXPRESAR EL MAS ENERGICO REPUDIO DE ESTE CUERPO A LA MARCHA ANTICUARENTENA DENOMINADA 17 A.;2020-08-19;2020;ARCHIVADO;Declaración;;;
4243;Proyecto N° 516;SOLICITAR AL P. E. P., LA IMPLEMENTACION DE POLITICAS PUBLICAS, TENDIENTES A LOGRAR IGUALES MEDIDAS A LAS DISPUESTAS POR EL PODER EJECUTIVO NACIONAL A TRAVES DEL DECRETO 680/2020 A FIN DE GENERAR LA INCORPORACION DE LA PERSPECTIVA DE GENERO TANTO EN EL COMPONENTE PRESUPUESTARIO COMO DE GESTION Y DE EJECUCION.;2020-08-19;2020;ARCHIVADO;Resolución;;;
4244;Proyecto N° 517;DECLARESE EL BENEPLACITO DE ESTA CAMARA, POR EL USO DE UNIFORMES DEL CUERPO DE GRANADEROS DE SAN MARTIN, SIN DISTINCION, ELIMINANDO DE AHORA EN MAS LAS CONNOTACIONES SEXISTAS.;2020-08-19;2020;ARCHIVADO;Declaración;;;
4245;Proyecto N° 518;DECLARESE EL BENEPLACITO POR LA CREACION DEL GABINETE NACIONAL PARA LA TRANSVERSALIZACION DE LAS POLITICAS DE GENERO.;2020-08-19;2020;ARCHIVADO;Declaración;;;
4246;Proyecto N° 519;SOLICITAR A LA  DIRECCION GENERAL DE CATASTRO, EL REGISTRO DE LA PROPIEDAD INMUEBLE Y FISCALIA DE ESTADO,  INFORME SOBRE EL ESTADO DE OCUPACION DE LAS PARCELA 0721 018956 DE ESTA CIUDAD CAPITAL.;2020-08-19;2020;ARCHIVADO;Resolución;;;
4247;Proyecto N° 520;EXPRESAR LA PROFUNDA PREOCUPACION DE ESTE CUERPO POR LA FALTA DE RESOLUCION DEL PROBLEMA DE OCUPACION ILEGITIMA EN QUE SE ENCUENTRA LA PARCELA 0721 018956 DE ESTA CIUDAD CAPITAL, LA CUAL HABIA SIDO ADQUIRIDA CON LA FINALIDAD DE QUE ALLI SE CONSTRUYA EL MUSEO DE BELLAS ARTES LAUREANO BRIZUELA.;2020-08-19;2020;ARCHIVADO;Declaración;;;
4248;Proyecto N° 521;CREACION DE LA ESCUELA DE ARTESANIAS Y OFICIOS DE LA INDUSTRIA CULTURAL VALLE VIEJO, EN EL AMBITO DEL DEPARTAMENTO VALLE VIEJO.;2020-08-19;2020;ARCHIVADO;Ley Provincial;;;
4249;Proyecto N° 522;MODIFICACION DE LA LEY N° 2210/66 DE EXPROPIACIONES.;2020-08-19;2020;ARCHIVADO;Ley Provincial;;;
4250;Proyecto N° 523;DECLARASE LA EMERGENCIA FORESTAL Y AGROPECUARIA POR INCENDIOS.;2020-08-20;2020;ARCHIVADO;Ley Provincial;;;
4251;Proyecto N° 524;EXPRESASE LA MAS PROFUNDA PREOCUPACION DE ESTE CUERPO LEGISLATIVO, POR LA RECURRENCIA DE CASOS VINCULADOS A LAS PRACTICAS DE VIOLENCIA FAMILIAR Y DE GENERO.;2020-08-20;2020;ARCHIVADO;Declaración;;;
4252;Proyecto N° 525;DECLARESE EL BENEPLACITO POR LA INCORPORACION DEL INNOVADOR ROBOT ASISTENTE EN UNA SUCURSAL DE LA FARMACIA MINERVA DEL CENTRO CAPITALINO.;2020-08-20;2020;ARCHIVADO;Declaración;;;
4253;Proyecto N° 526;DECLARESE EL BENEPLACITO POR EL GRUPO DE PROFESIONALES DE LA SALUD CATAMARQUEÑOS QUE ACUDIERON VOLUNTARIAMENTE A COLABORAR CON EL SISTEMA DE SALUD DE LA PROVINCIA DE JUJUY.;2020-08-21;2020;ARCHIVADO;Declaración;;;
4254;Proyecto N° 527;DECLARAR DE INTERES PARLAMENTARIO EL RECONOCIMIENTO A QUIENES PRESTAN SERVICIOS EN LA LUCHA CONTRA LA PROPAGACION DE INCENDIOS FORESTALES EN LA ZONA DEL CORDON MONTAÑOSO DE AMBATO.;2020-08-21;2020;ARCHIVADO;Declaración;;;
4255;Proyecto N° 528;DECLARESE EL BENEPLACITO POR EL DECRETO N° 690/2020 QUE DECLARA SERVICIOS PUBLICOS A LA TELEFONIA CELULAR, A LOS SERVICIOS DE INTERNET Y A LA TELEVISION PAGA, CONGELANDOLOS HASTA EL 31 DE DICIEMBRE DEL PRESENTE AÑO.;2020-08-24;2020;ARCHIVADO;Declaración;;;
4256;Proyecto N° 529;INCORPORESE AL CODIGO DE FALTAS DE LA PROVINCIA DE CATAMARCA, BAJO EL TITULO DE FALTAS A LA SALUD PUBLICA, SANIDAD E HIGIENE, EL ARTICULO 121 BIS.;2020-08-24;2020;ARCHIVADO;Ley Provincial;;;
4257;Proyecto N° 530;FOMENTO DEL MONTAÑISMO Y LA PROTECCION DE SENDAS DE USO HISTORICO Y CAMINOS DE SIERRA Y ALTA MONTAÑA.;2020-08-24;2020;ARCHIVADO;Ley Provincial;;;
4258;Proyecto N° 531;CREASE EL REGISTRO PROVINCIAL DE EMPRESAS DE ESTUDIOS DE OPINION PUBLICA (RPEEOP) EN EL AMBITO DE LA JUNTA ELECTORAL DE LA PROVINCIA DE CATAMARCA.;2020-08-24;2020;ARCHIVADO;Ley Provincial;;;
4259;Proyecto N° 532;SOLICITAR AL PODER EJECUTIVO PROVINCIAL, A TRAVES DEL ORGANISMO PERTINENTE, EL INICIO DE ACCIONES CONCRETAS PARA LLEVAR ADELANTE LAS TAREAS DE MANTENIMIENTO, RECUPERACION DE BANQUINAS DE FORMA PERMANENTE DEL CAMINO QUE UNE LA CIUDAD DE SAUJIL CON LA LOCALIDAD DEL POTRERO   DEPARTAMENTO POMAN.;2020-08-24;2020;ARCHIVADO;Resolución;;;
4260;Proyecto N° 533;CENTROS EDUCATIVOS TERAPEUTICOS INTEGRALES .;2020-08-26;2020;ARCHIVADO;Ley Provincial;;;
4261;Proyecto N° 534;PROGRAMA ARRAIGO JUVENIL EN LOS PUEBLOS DE LA PROVINCIA DE CATAMARCA;2020-08-26;2020;ARCHIVADO;Ley Provincial;;;
4262;Proyecto N° 535;SOLICITAR AL P.E. P., QUE POR INTERMEDIO DE QUIEN CORRESPONDA, PRESENTE INFORME ACERCA DE LA SITUACION SANITARIA QUE ATRAVIESA LA POBLACION DE LA LOCALIDAD DE RIO GRANDE, DISTRITO DE FIAMBALA;2020-08-26;2020;ARCHIVADO;Resolución;;;
4263;Proyecto N° 536;SOLICITAR AL P. E. P., QUE POR INTERMEDIO DE QUIEN CORRESPONDA, REALICE LA CORRESPONDIENTE REPARACION Y MANTENIMIENTO DEL CAMINO A RIO GRANDE, LOCALIDAD DEL NORESTE DEL DISTRITO DE FIAMBRALA.;2020-08-26;2020;ARCHIVADO;Resolución;;;
4264;Proyecto N° 537;EXPRESASE EL MAXIMO REPUDIO AL FALLO EMITIDO POR EL SUPREMO TRIBUNAL DE JUSTICIA DE ENTRE RIOS QUE OTORGO LA EXCARCELACION A NESTOR PAVON, CONDENADO POR EL CRIMEN DE MICAELA GARCIA.;2020-08-26;2020;ARCHIVADO;Declaración;;;
4265;Proyecto N° 538;DECLARAR EL BENEPLACITO POR LA LABOR REALIZADA POR LA BRIGADA DE LUCHA CONTRA INCENDIOS FORESTALES DE LA PROVINCIA DE CATAMARCA.;2020-08-26;2020;ARCHIVADO;Declaración;;;
4266;Proyecto N° 539;INSTITUYASE LA EQUINOTERAPIA COMO METODO TERAPEUTICO Y COMPLEMENTARIO DE TERAPIAS ALTERNATIVAS EN EL TERRITORIO DE LA PROVINCIA DE CATAMARCA.;2020-08-26;2020;ARCHIVADO;Ley Provincial;;;
4267;Proyecto N° 540;DECLARAR DE INTERES PARLAMENTARIO LA PUBLICACION DEL LIBRO LA JURISPRUDENCIA PENAL DE LA CORTE DE JUSTICIA DE CATAMARCA DEL DR. MARIO RODRIGO MORABITO.;2020-08-26;2020;ARCHIVADO;Declaración;;;
4268;Proyecto N° 541;SOLICITASE AL P.E.P., QUE ARBITRE LOS MEDIOS NECESARIOS PARA QUE LA POBLACION DE RIO GRANDE, ZONA CORDILLERANA DEL DEPARTAMENTO TINOGASTA PERTENECIENTE AL MUNICIPIO DE FIAMBALA, CUENTE CON SISTEMAS DE COMUNICACION Y CAMINOS APROPIADOS PARA EL TRANSPORTE DE PERSONAS.;2020-08-26;2020;ARCHIVADO;Resolución;;;
4269;Proyecto N° 542;DECLARASE DE INTERES LEGISLATIVO EL DISEÑO DEL NUEVO PLAN NACIONAL CONTRA LA DISCRIMINACION, LA XENOFOBIA Y EL RACISMO. QUE SE PUSO EN MARCHA, DE MANERA VIRTUAL, AL TIEMPO DE LA REALIZACION DE FOROS DE DEBATE CON LA SOCIEDAD CIVIL POR REGION.;2020-08-26;2020;ARCHIVADO;Declaración;;;
4270;Proyecto N° 543;SOLICITAR AL P. E. P., A REALIZAR TAREAS DE REPARACION, MANTENIMIENTO Y MEJORA DE LA TRAZA DE LA RUTA PROVINCIAL 135 (TRAMO RIO GRANDE MEDANITO) EN EL DEPARTAMENTO TINOGASTA.;2020-08-26;2020;ARCHIVADO;Resolución;;;
4271;Proyecto N° 544;SOLICITAR AL P. E. P., A TRAVES DEL MINISTERIO DE SALUD INFORME SOBRE SITUACION ACTUAL SANITARIA ASISTENCIAL DE LAS AREAS PROGRAMATICAS.;2020-08-26;2020;ARCHIVADO;Resolución;;;
4272;Proyecto N° 545;DIRIGIRSE AL P. E. P. A LOS FINES DE SOLICITAR INFORME SOBRE LA EJECUCION DEL PROYECTO DENOMINADO SISTEMA DE DESAGÑES CLOACALES PARA LOS DEPARTAMENTOS VALLE VIEJO Y FRAY MAMERTO ESQUIU.;2020-08-26;2020;ARCHIVADO;Resolución;;;
4273;Proyecto N° 546;SOLICITO AL P. E. P., QUE INFORME SOBRE LA SITUACION DE INFRAESTRUCTURA VIAL Y LA FALTA DE CONEXION ENTRE LOS CAMINOS DE LA ZONA LA LOCALIDAD DE FIAMBALA.;2020-08-26;2020;ARCHIVADO;Resolución;;;
4274;Proyecto N° 547;MODIFICASE EL ARTICULO 105 BIS DE LA  LEY N° 5.171 DEL CODIGO DE FALTAS.;2020-08-27;2020;ARCHIVADO;Ley Provincial;;;
4275;Proyecto N° 548;LEY DE TALLES.;2020-08-27;2020;ARCHIVADO;Ley Provincial;;;
4276;Proyecto N° 549;CREACION DE UN FONDO SOLIDARIO PARA LA SALUD DE TODOS (FSST).;2020-08-27;2020;ARCHIVADO;Ley Provincial;;;
4277;Proyecto N° 550;INSTITUYASE EL MES DE MARZO DEL 2021 COMO MES DE CELEBRACION Y JUBILEO POR LA BEATIFICACION DE FRAY MAMERTO ESQUIU.;2020-08-27;2020;ARCHIVADO;Ley Provincial;;;
4278;Proyecto N° 550;INSTITUYASE EL MES DE MARZO DEL 2021 COMO MES DE CELEBRACION Y JUBILEO POR LA BEATIFICACION DE FRAY MAMERTO ESQUIU.;2020-08-27;2020;ARCHIVADO;Ley Provincial;;;
4279;Proyecto N° 551;DECLARESE EL BENEPLACITO DE ESTA CAMARA, A LA CONCESION DEL PAPA FRANCISCO,  DE LA CELEBRACION DEL RITO DE BEATIFICACION DEL VENERABLE FRAY MAMERTO ESQUIU , A REALIZARSE EL 13 DE MARZO DEL AÑO 2.021, EN LA PROVINCIA DE CATAMARCA .;2020-08-28;2020;ARCHIVADO;Declaración;;;
4280;Proyecto N° 552;EXPRESASE EL REPUDIO Y LA GRAN DESIDIA EN EL GOBIERNO DE MACRI, AL HABERSE ENCONTRADO MILLONES DE DOSIS DE VACUNAS VENCIDAS, QUE NUNCA FUERON DISTRIBUIDAS A LAS PROVINCIAS.;2020-08-28;2020;ARCHIVADO;Declaración;;;
4281;Proyecto N° 553;REPUDIAR LAS AMENAZAS VERTIDAS POR MEDIO DE LAS REDES SOCIALES EN CONTRA DE LA SRA. VICEPRESIDENTA DE LA NACION DRA. CRISTINA FERNANDEZ DE KIRCHNER, POR EDUARDO MIGUEL PRESTOFELIPPO.;2020-08-31;2020;ARCHIVADO;Declaración;;;
4282;Proyecto N° 554;MODIFICAR LA LEY PROVINCIAL N° 5.381 LEY DE EDUCACION, QUE SOLICITA LA INCORPORACION DE LA ENSEÑANZA DE LOGICA Y PROGRAMACION INFORMATICA EN LOS NIVELES DE EDUCACION PRIMARIA Y EDUCACION SECUNDARIA.;2020-08-31;2020;ARCHIVADO;Ley Provincial;;;
4283;Proyecto N° 555;REEMPLACESE EL NOMBRE DE LA COMISION DE NIÑEZ, ADOLESCENCIA Y FAMILIA POR COMISION DE INFANCIAS Y FAMILIA.;2020-08-31;2020;ARCHIVADO;Decreto Cámara;;;
4284;Proyecto N° 556;DECLARASE DE INTERES PARLAMENTARIO LA CAMPAÑA DE SENSIBILIZACION Y CONCIENTIZACION, EN EL MARCO DEL DIA INTERNACIONAL DE LA EXPLOTACION SEXUAL Y TRATA DE PERSONAS, CONMEMORADO EL 23 DE SEPTIEMBRE.;2020-08-31;2020;ARCHIVADO;Declaración;;;
4285;Proyecto N° 557;DECLARASE DE INTERES PARLAMENTARIO, CULTURAL Y EDUCATIVO EL CONCURSO RESPIRA: LOS ARBOLES TE DAN OXIGENO LLEVADO A CABO POR LA ONG COPATE.;2020-08-31;2020;ARCHIVADO;Declaración;;;
4286;Proyecto N° 558;IMPLEMENTESE LA CAMPAÑA PROVINCIAL BANCO ROJO EN ADHESION A LA INICIATIVA INTERNACIONAL,  QUE TIENE POR OBJETO LA PREVENCION, INFORMACION Y SENSIBILIZACION SOBRE FEMICIDIOS.;2020-08-31;2020;ARCHIVADO;Ley Provincial;;;
4287;Proyecto N° 559;DECLARASE DE INTERES PARLAMENTARIO Y CULTURAL EL BENEFICIO OTORGADO A 368 CATAMARQUEÑOS A TRAVES DE LAS BECAS SOSTENER CULTURA II, IMPULSADO POR EL FONDO NACIONAL DE LAS ARTES.;2020-08-31;2020;ARCHIVADO;Declaración;;;
4288;Proyecto N° 560;ADHIERASE LA PROVINCIA DE CATAMARCA A LA LEY NACIONAL N° 25.431, QUE DECLARA EL DIA 15 DE OCTUBRE DE CADA AÑO COMO DIA DE LA MUJER RURAL EN CONCORDANCIA CON LA RESOLUCION A/RES/62/136 DE LA ASAMBLEA GENERAL DE LAS NACIONES UNIDAS.;2020-08-31;2020;ARCHIVADO;Ley Provincial;;;
4289;Proyecto N° 561;DECLARAR DE INTERES LEGISLATIVO Y CULTURAL, AL PRIMER CONGRESO Y PARLAMENTO VIRTUAL DEL FOLKLORE DE AMERICA 2020.;2020-09-01;2020;ARCHIVADO;Declaración;;;
4290;Proyecto N° 562;DECLARESE EL BENEPLACITO POR LA CONMEMORACION DEL DIA DEL INMIGRANTE QUE SE CELEBRA EL 4 DE SEPTIEMBRE.;2020-09-01;2020;ARCHIVADO;Declaración;;;
4291;Proyecto N° 563;SOLICITAR A LA CAMARA DE DIPUTADOS DE LA NACION ,APROBAR EL PROYECTO DE LEY SOBRE LA ELIMINACION DE LA VIOLENCIA Y EL ACOSO EN EL AMBITO LABORAL.;2020-09-01;2020;ARCHIVADO;Declaración;;;
4292;Proyecto N° 564;LEY MICAELA EN EL DEPORTE  CAPACITACION OBLIGATORIA EN GENERO PARA ASOCIACIONES CIVILES DEPORTIVAS.;2020-09-01;2020;ARCHIVADO;Ley Provincial;;;
4293;Proyecto N° 565;DECLARASE EL BENEPLACITO DE ESTA CAMARA POR EL LANZAMIENTO Y PUESTA EN ORBITA DEL SATELITE ARGENTINO DE OBSERVACION SAOCOM 1B.;2020-09-01;2020;ARCHIVADO;Declaración;;;
4294;Proyecto N° 566;TIERRAS INCULTAS O ABANDONADAS APTAS PARA LA AGRICULTURA Y PROGRAMA DE PRODUCCION AGROECOLOGICA DE AUTOABASTECIMIENTO ALIMENTARIO.;2020-09-01;2020;ARCHIVADO;Ley Provincial;;;
4295;Proyecto N° 567;CREACION DE LA FIGURA ENFERMERO/A ESCOLAR EN TODOS LOS ESTABLECIMIENTOS EDUCATIVOS DE GESTION PUBLICA, PRIVADA Y MUNICIPAL, EN LOS NIVELES DE EDUCACION INICIAL, PRIMARIA Y SECUNDARIA DEL SISTEMA EDUCATIVO PROVINCIAL.;2020-09-01;2020;ARCHIVADO;Ley Provincial;;;
4296;Proyecto N° 568;PROHIBICION A PRESTADORES DE OSEP Y EFECTORES DEL SISTEMA DE SALUD PUBLICA, DE RECETAR MEDICAMENTOS SIN SU NOMBRE GENERICO. SANCIONES.;2020-09-01;2020;ARCHIVADO;Ley Provincial;;;
4297;Proyecto N° 569;MEMORIA ANUAL 2.019.;2020-09-01;2020;ARCHIVADO;Memorias/Informes;;;
4298;Proyecto N° 570;MODIFICACION DE LA LEY PROVINCIAL N° 5.182 PENSION VITALICIA PARA VETERANOS DE MALVINAS.;2020-09-01;2020;ARCHIVADO;Ley Provincial;;;
